text,label
"A 1930s New York City skyline scene at dawn, painted in sepia tone.",1
A Medieval monastery scriptorium scene surrounded by candle smoke.,1
A cyberpunk netrunner hacking a neon interface with vibrant neon reflections.,0
A 1920s Parisian café scene under candlelit chandeliers.,1
A Renaissance Venetian gondola scene with flapper dancers and jazz musicians.,1
A 1920s Prohibition-era rumrunner’s boat scene with horse-drawn carriages in the background.,1
A photorealistic coral reef teeming with fish with bokeh city lights in the distance.,0
A 1920s speakeasy scene with horse-drawn carriages in the background.,1
A 18th-century French salon scene clad in powdered wigs and silk robes.,1
A macro shot of a droplet on a green leaf in a rainforest with vibrant neon reflections.,0
A Victorian botanical glasshouse scene clad in powdered wigs and silk robes.,1
A Ancient Roman forum scene beside a roaring forge fire.,1
A Byzantine mosaic chapel scene surrounded by candle smoke.,1
A 1950s American diner scene beside a roaring forge fire.,1
A macro shot of a droplet on a green leaf in a rainforest against a cloudy sky background.,0
A Wild West saloon scene with flapper dancers and jazz musicians.,1
A 1800s steamboat on the Mississippi scene surrounded by candle smoke.,1
A 1950s American diner scene surrounded by candle smoke.,1
A 18th-century French salon scene clad in powdered wigs and silk robes.,1
A drone’s eye view of a mountain lake at dawn under dynamic stormy clouds.,0
A macro shot of a droplet on a green leaf in a rainforest under dynamic stormy clouds.,0
A photorealistic coral reef teeming with fish under dynamic stormy clouds.,0
A hyperrealistic portrait of a Bengal tiger under dynamic stormy clouds.,0
A 14th-century medieval village scene with togas and marble columns.,1
A futuristic city skyline with bokeh city lights in the distance.,0
A Wild West saloon scene in grainy black-and-white film style.,1
A Renaissance Venetian gondola scene with horse-drawn carriages in the background.,1
A 1950s American diner scene under candlelit chandeliers.,1
A contemporary art gallery under LED spotlights with bokeh city lights in the distance.,0
A a glass-walled office tower reflecting sunset hues on a rainy night with reflections on pavement.,0
A high-resolution satellite view of a desert canyon under soft studio lighting.,0
A 17th-century Mughal court scene with togas and marble columns.,1
A Renaissance Venetian gondola scene in grainy black-and-white film style.,1
A World War II telegram office scene beside a roaring forge fire.,1
A modern open-plan kitchen with stainless steel appliances against a cloudy sky background.,0
A cyberpunk netrunner hacking a neon interface with vibrant neon reflections.,0
A 1920s speakeasy scene clad in powdered wigs and silk robes.,1
A 14th-century medieval village scene beside a roaring forge fire.,1
A photorealistic render of a Shiba Inu puppy with VR headset on a rainy night with reflections on pavement.,0
A neon-lit cyberpunk alley against a backdrop of neon grids.,0
A World War II telegram office scene in grainy black-and-white film style.,1
A World War II telegram office scene with togas and marble columns.,1
A a modern rooftop garden at twilight with city lights on a rainy night with reflections on pavement.,0
A photorealistic render of a Shiba Inu puppy with VR headset surrounded by floating holograms.,0
A photorealistic render of a Shiba Inu puppy with VR headset with bioluminescent flora glowing around.,0
A 1920s speakeasy scene surrounded by candle smoke.,1
"A Ancient Roman forum scene at dawn, painted in sepia tone.",1
A Victorian botanical glasshouse scene with flapper dancers and jazz musicians.,1
A modern open-plan kitchen with stainless steel appliances on a rainy night with reflections on pavement.,0
A 18th-century French salon scene with horse-drawn carriages in the background.,1
A Ancient Greek amphitheater scene under candlelit chandeliers.,1
A 18th-century French salon scene beside a roaring forge fire.,1
