text,label
"A colonial-era fort under siege, cannon smoke, soldiers firing.",1
"A modular, reconfigurable home adapting to family size.",0
"An ancient Egyptian boat sailing on the Nile, reeds, sunset.",1
"A drone delivering packages to high-rise apartments.",0
"A medieval marketplace, merchants hawking their wares.",1
"A quantum internet allowing instant, secure communication.",0
"A 1940s propaganda poster, bold colors, inspiring message.",1
"A self-sustaining floating farm producing food year-round.",0
"An ancient Chinese dragon dance, colorful costumes, lively crowd.",1
"A holographic pet interacting with physical objects.",0
"A prehistoric hunter in a snowy landscape, tracking prey.",1
"A smart fabric that generates electricity from movement.",0
"A 1960s counterculture commune, communal living, free spirit.",1
"A robot teacher engaging students in interactive lessons.",0
"A Roman villa interior, frescoes on walls, atrium garden.",1
"A hyper-efficient energy system powering entire cities.",0
"An ancient Norse runic inscription on a stone tablet.",1
"A self-cleaning building facade reacting to pollutants.",0
"A traditional Japanese garden bridge over a koi pond.",1
"A genetically modified glow-in-the-dark pet.",0
"A 1920s car parked by a lighthouse, foggy night.",1
"A global network of decentralized autonomous organizations.",0
"A serene ancient Greek pottery workshop, artisan at wheel.",1
"A bustling futuristic market with holographic vendors.",0
"A Roman bathhouse, steam rising from pools, citizens relaxing.",1
"A sleek, transparent high-rise building with integrated vertical farms.",0
"A medieval manuscript illumination, intricate borders, gold leaf.",1
"A personal drone assisting with daily errands and tasks.",0
"A Victorian-era street with gas lamps, horse-drawn carriages.",1
"A cutting-edge research facility exploring quantum mechanics.",0
"An Egyptian pyramid interior, narrow passages, torchlight.",1
"A bioluminescent deep-sea trench, alien-like creatures.",0
"A Renaissance portrait of a merchant, rich fabrics.",1
"A digital art piece depicting a complex neural network, abstract.",0
"A samurai warrior in full armor, posing with a katana.",1
"A cybernetic creature patrolling a post-apocalyptic city.",0
"A 1920s fashion show, models on a runway, elegant clothes.",1
"A clean energy grid powered by orbital solar farms.",0
"A prehistoric hunter, spear in hand, tracking prey in snow.",1
"A virtual reality world for training astronauts in zero-g.",0
"A Viking longship sailing at dawn, mist over water.",1
"A genetically engineered tree that filters air pollution.",0
"A Wild West cowboy on horseback, wide open plains.",1
"A space station orbiting a blue planet, Earth-like.",0
"An Aztec temple exterior, intricate carvings, jungle background.",1
"A holographic map of a smart city, real-time data flow.",0
"A colonial-era printing press in action, ink, paper.",1
"A self-optimizing urban traffic management system.",0
"A 1950s diner with a jukebox and checkered floor.",1
"A drone delivery system for urgent medical supplies.",0
"A Baroque concert hall, musicians playing, ornate decor.",1
"A nanobot swarm building microscopic electronic circuits.",0
"An ancient Celtic fort, circular earthworks, misty hills.",1
"A hyperloop station, sleek design, high-speed capsule.",0
"A 1980s music store, cassette tapes, vinyl records.",1
"An AI-powered diagnostic system for early disease detection.",0
"A Gothic chapel interior, light filtering through stained glass.",1
"A zero-waste city infrastructure, efficient recycling.",0
"A traditional Chinese garden, bonsai trees, rock formations.",1
"A self-sufficient deep-sea research station, glowing windows.",0
"A pioneer family arriving at a new settlement, covered wagons.",1
"A global climate monitoring network with satellite sensors.",0
"A Byzantine mosaic depicting the Virgin Mary, gold background.",1
"A personal jetpack allowing flight over urban landscapes.",0
"A 1960s psychedelic poster, swirling colors, abstract shapes.",1
"A robotic dog companion with realistic fur and movements.",0
"An Indian market, vibrant colors, fragrant spices.",1
"A futuristic floating city, connected by bridges.",0
"A World War II propaganda poster, patriotic symbols.",1
"A sustainable urban farming initiative on building rooftops.",0
"A Geisha performing a tea ceremony in a traditional setting.",1
"A self-repairing bridge automatically fixing cracks.",0
"An abandoned ancient Roman villa, crumbling frescoes.",1
"A quantum computer solving complex optimization problems.",0
"A vintage car race, roaring engines, dust flying.",1
"A bioluminescent city park with glowing trees and pathways.",0
"An ancient Mayan calendar stone, intricate patterns.",1
"A neural link allowing direct control of prosthetic limbs.",0
"A retro-futuristic diner with chrome robots serving food.",1
"A global network of interconnected smart factories.",0
"A 1970s living room with a lava lamp and beanbag chairs.",1
"A transparent smart glass that adjusts opacity and displays information.",0
"A Viking longship at sea, oars in water, rough waves.",1
"A genetically engineered glowing fish in an aquarium.",0
"An Elizabethan banquet, grand hall, people in period dress.",1
"A smart dust network monitoring air quality in a city.",0
"A classical Roman bust, marble, stoic expression.",1
"A seamless augmented reality overlay showing historical events.",0
"A 1930s detective agency office, desk lamp, shadows.",1
"A 3D-printed internal organ being surgically implanted.",0
"A Persian miniature painting of a royal garden.",1
"A deep-sea hydrothermal vent ecosystem, bizarre tube worms.",0
"A Rococo period dress, intricate lace and silk, soft light.",1
"A benevolent AI overseeing urban planning and resource allocation.",0
"A colonial-era fort under siege, cannon smoke, soldiers firing.",1
"A modular, reconfigurable home adapting to family size.",0
"An ancient Egyptian boat sailing on the Nile, reeds, sunset.",1
"A drone delivering packages to high-rise apartments.",0
"A medieval marketplace, merchants hawking their wares.",1
"A quantum internet allowing instant, secure communication.",0
"A 1940s propaganda poster, bold colors, inspiring message.",1
"A self-sustaining floating farm producing food year-round.",0
"An ancient Chinese dragon dance, colorful costumes, lively crowd.",1
"A holographic pet interacting with physical objects.",0
"A prehistoric hunter in a snowy landscape, tracking prey.",1
"A smart fabric that generates electricity from movement.",0
"A 1960s counterculture commune, communal living, free spirit.",1
"A robot teacher engaging students in interactive lessons.",0
"A Roman villa interior, frescoes on walls, atrium garden.",1
"A hyper-efficient energy system powering entire cities.",0
"An ancient Norse runic inscription on a stone tablet.",1
"A self-cleaning building facade reacting to pollutants.",0
"A traditional Japanese garden bridge over a koi pond.",1
"A genetically modified glow-in-the-dark pet.",0
"A 1920s car parked by a lighthouse, foggy night.",1
"A global network of decentralized autonomous organizations.",0
"A medieval siege engine firing on a castle.",1
"A quiet, emission-free electric commuter vehicle.",0
"A Renaissance artist's studio, paints and canvases everywhere.",1
"A neuro-prosthetic limb controlled by thought.",0
"A serene ancient Greek philosopher contemplating, olive tree.",1
"A bustling lunar colony, pressurized domes, vehicles moving.",0
"A Roman market street, vendors selling goods, busy crowd.",1
"A smart city with self-regulating traffic and public transport.",0
"A medieval siege camp outside a castle, tents, weapons.",1
"A transparent, flexible display showing augmented reality info.",0
"A Victorian-era garden party, ladies with parasols, gentlemen.",1
"A personal AI health monitor tracking vitals and predicting illnesses.",0
"An Egyptian tomb entrance, hieroglyphs, desert landscape.",1
"A bioluminescent ocean floor, glowing fish, soft currents.",0
"A Renaissance fresco depicting a religious scene.",1
"A digital art piece depicting algorithmic growth and patterns.",0
"A samurai warrior drawing his katana, intense gaze.",1
"A cybernetic creature thriving in a harsh alien environment.",0
"A 1920s jazz band playing on a small stage.",1
"A clean energy solution using tidal forces from the ocean.",0
"A prehistoric settlement in a forest clearing, smoke rising.",1
"A virtual reality simulation of a historical event.",0
"A Viking longship approaching a distant shore, mist.",1
"A genetically engineered plant that thrives in saltwater.",0
"A Wild West saloon interior, dusty, patrons at the bar.",1
"A space station interior, crew members, control panels.",0
"An Aztec priest leading a ceremony, smoke, chanting.",1
"A holographic interface for controlling drones.",0
"A colonial-era schoolhouse, children writing on slates.",1
"A self-maintaining urban park with robotic gardeners.",0
"A 1950s family watching television in their living room.",1
"A drone swarm monitoring wildlife in a national park.",0
"A Baroque period dance in a grand ballroom, elegant attire.",1
"A nanobot system cleaning arterial plaque in real-time.",0
"An ancient Celtic cross on a rugged coastline, waves crashing.",1
"A high-speed train traveling through a futuristic tunnel system.",0
"A 1980s video store, VHS tapes on shelves, neon sign.",1
"An AI-powered urban planning system optimizing city layout.",0
"A Gothic abbey ruins, overgrown with ivy, misty atmosphere.",1
"A zero-emissions power plant generating clean energy from fusion.",0
"A traditional Chinese temple, intricate roofs, red pillars.",1
"A self-sufficient community living in an abandoned mine.",0
"A pioneer forging a trail through untouched wilderness.",1
"A global network of interconnected smart homes controlling energy.",0
"A Byzantine emperor's palace interior, mosaics, gold.",1
"A personal flying suit for short-distance travel.",0
"A 1960s concert, psychedelic lighting, rock band.",1
"A robotic personal trainer guiding fitness routines.",0
"An Indian street vendor selling colorful spices.",1
"A futuristic city embedded within a massive, ancient tree.",0
"A World War I soldier writing a letter home in a trench.",1
"A sustainable agriculture system using aeroponics and hydroponics.",0
"A Geisha performing a fan dance, graceful movements.",1
"A self-healing road material that repairs cracks and potholes.",0
"An abandoned Roman road, ancient trees growing through cracks.",1
"A quantum computer simulating the growth of galaxies.",0
"A vintage car show, shining chrome, polished paint.",1
"A bioluminescent city park with pathways made of glowing moss.",0
"An ancient Mayan temple under a full moon, ceremonial fire.",1
"A neural interface allowing direct control of smart devices.",0
"A retro-futuristic car, fins, chrome, vibrant paint.",1
"A global shared resource management system optimized by AI.",0
"A 1970s living room, patterned wallpaper, vintage television.",1
"A transparent smart display on a window showing weather info.",0
"A Viking settlement on a fjord, wooden houses, longboats.",1
"A genetically engineered glowing pet cat.",0
"An Elizabethan era play in an open-air theater, cheering crowd.",1
"A smart dust network monitoring air quality and pollutants.",0
"A classical Roman bust, marble, stoic expression.",1
"A seamless augmented reality overlay showing product information.",0
"A 1930s train station, art deco architecture, departing trains.",1
"A 3D-printed bridge being constructed by autonomous robots.",0
"A Persian miniature painting of a royal garden.",1
"A deep-sea hydrothermal vent ecosystem, bizarre tube worms.",0
"A Rococo period dress, intricate lace and silk, soft light.",1
"A benevolent AI overseeing urban planning and resource allocation.",0
"A colonial-era fort under siege, cannon smoke, soldiers firing.",1
"A modular, reconfigurable home adapting to family size.",0
"An ancient Egyptian boat sailing on the Nile, reeds, sunset.",1
"A drone delivering packages to high-rise apartments.",0
"A medieval marketplace, merchants hawking their wares.",1
"A quantum internet allowing instant, secure communication.",0
"A 1940s propaganda poster, bold colors, inspiring message.",1
"A self-sustaining floating farm producing food year-round.",0
"An ancient Chinese dragon dance, colorful costumes, lively crowd.",1
"A holographic pet interacting with physical objects.",0
"A prehistoric hunter in a snowy landscape, tracking prey.",1
"A smart fabric that generates electricity from movement.",0
"A 1960s counterculture commune, communal living, free spirit.",1
"A robot teacher engaging students in interactive lessons.",0
"A Roman villa interior, frescoes on walls, atrium garden.",1
"A hyper-efficient energy system powering entire cities.",0
"An ancient Norse runic inscription on a stone tablet.",1
"A self-cleaning building facade reacting to pollutants.",0
"A traditional Japanese garden bridge over a koi pond.",1
"A genetically modified glow-in-the-dark pet.",0
"A 1920s car parked by a lighthouse, foggy night.",1
"A global network of decentralized autonomous organizations.",0
"A serene ancient Greek library, scrolls on shelves.",1
"A bustling orbital city, transparent domes, spaceships docked.",0
"A Roman soldier standing guard at a remote outpost.",1
"A smart city with automated waste collection and recycling.",0
"A medieval castle interior, grand hall, flickering fire.",1
"A transparent, flexible display showing real-time traffic data.",0
"A Victorian-era street lamp illuminating a foggy alley.",1
"A personal AI financial advisor managing investments.",0
"An Egyptian hieroglyph carved into stone, sun shining.",1
"A bioluminescent forest at twilight, creatures glowing softly.",0
"A Renaissance fair, people in period costumes, lively music.",1
"A digital art piece depicting a futuristic circuit board.",0
"A samurai drawing a bow, arrow nocked, focused gaze.",1
"A cybernetic creature adapting to extreme environments.",0
"A 1920s vintage microphone on a stand, cabaret singer.",1
"A clean energy solution using wave power from the ocean.",0
"A prehistoric hunter in a dense forest, tracking deer.",1
"A virtual reality concert with interactive visual effects.",0
"A Viking longship sailing on a calm, moonlit sea.",1
"A genetically engineered plant that produces protein.",0
"A Wild West cowboy on a bucking bronco, rodeo.",1
"A space station observatory, large telescope, stars.",0
"An Aztec sacrificial altar, smoke rising, ancient rituals.",1
"A holographic projection of a human anatomy model.",0
"A colonial-era church interior, wooden pews, stained glass.",1
"A self-driving public transport system, no human driver.",0
"A 1950s jukebox, vibrant lights, music playing.",1
"A drone delivery system for construction materials.",0
"A Baroque period ceiling fresco, cherubs, clouds.",1
"A nanobot swarm cleaning up industrial pollution.",0
"An ancient Celtic knot design, intricate patterns.",1
"A high-speed train traveling through a mountainous landscape.",0
"A 1980s VHS tape, grainy footage, retro aesthetic.",1
"An AI-powered artistic assistant generating musical compositions.",0
"A Gothic architectural detail, intricate carving, stone.",1
"A zero-emissions factory producing sustainable fashion.",0
"A traditional Chinese painting of a serene village.",1
"A self-sufficient community living in a desert oasis.",0
"A pioneer family gathering at a well, water bucket.",1
"A global network of climate-controlled biodomes.",0
"A Byzantine emperor's palace gardens, fountains, pathways.",1
"A personal flying drone, small, agile, camera.",0
"A 1960s protest march, signs, banners, determined faces.",1
"A robotic security guard patrolling a building.",0
"An Indian temple dancer, colorful attire, expressive.",1
"A futuristic city built into a mountain, glowing entrances.",0
"A World War I trench, barbed wire, muddy ground.",1
"A sustainable energy solution using hydrogen fuel cells.",0
"A Geisha applying her traditional white makeup.",1
"A self-repairing road network adapting to traffic flow.",0
"An abandoned ancient Roman amphitheater, ruins.",1
"A quantum computer simulating complex financial markets.",0
"A vintage camera on a tripod, old photographic studio.",1
"A bioluminescent deep-sea exploration vehicle, glowing exterior.",0
"An ancient Mayan carving on a stone stele, jungle.",1
"A neural interface allowing direct control of a smart home.",0
"A retro-futuristic flying saucer, classic sci-fi design.",1
"A global shared knowledge base updated in real-time.",0
"A 1970s living room, retro furniture, psychedelic poster.",1
"A transparent smart screen displaying digital artwork.",0
"A Viking drinking horn, carved with runes.",1
"A genetically engineered plant that grows unique flowers.",0
"An Elizabethan playwright writing at his desk.",1
"A smart dust network monitoring agricultural fields.",0
"A classical Roman mosaic depicting a banquet scene.",1
"A seamless augmented reality overlay for travel guides.",0
"A 1930s steam train, black smoke, speeding along tracks.",1
"A 3D-printed bionic hand with natural dexterity.",0
"A Persian carpet vendor in a bustling bazaar.",1
"A deep-sea submersible exploring a dark, mysterious abyss.",0
"A Rococo noblewoman at a piano, delicate melodies.",1
"A benevolent AI managing global peace initiatives.",0
"A colonial-era ship's cabin, wooden, cramped, map.",1
"A modular, reconfigurable drone for mapping terrain.",0
"An ancient Egyptian cat statue, revered, serene.",1
"A drone delivering medicine to a home.",0
"A medieval knight's shield, emblazoned with a crest.",1
"A quantum secure communication for critical infrastructure.",0
"A 1940s newspaper headline, big bold font, wartime news.",1
"A self-sustaining floating community for climate refugees.",0
"An ancient Chinese calligrapher at work, brush, ink.",1
"A holographic pet mimicking a real animal's behavior.",0
"A prehistoric tool, flint axe head, simple design.",1
"A smart fabric that monitors heart rate and blood pressure.",0
"A 1960s civil rights protest, signs, marchers.",1
"A robot assistant helping in a surgical operation.",0
"A Roman soldier's helmet, detailed, worn.",1
"A hyper-efficient energy storage system using supercapacitors.",0
"An ancient Norse longhouse interior, central fire.",1
"A self-filtering air purification device for homes.",0
"A traditional Japanese stone lantern in a garden.",1
"A genetically modified pet that provides therapeutic benefits.",0
"A 1920s car driving on a dirt road.,1
"A global network of decentralized virtual organizations.",0
"A medieval crossbowman aiming from castle walls.",1
"A quiet, emission-free electric motorcycle.",0
"A Renaissance portrait of an astronomer, telescope, stars.",1
"A neuro-prosthetic eye with enhanced night vision.",0
