text,label
"  ""a future vision of a civilian in power, a man and woman who are the center of a network. with a light background and a globe form surrounding them."",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""Data analytics and artificial intelligence with graphs and charts, space theme, abstract illustration"",",0
"  ""A snapshot of life on earth in the year 2100"",",0
"  ""\ud83c\udf0d Join the Bitcoin revolution, and let's create a world where adoption is the norm! \ud83d\ude80 #BitcoinAdoption #GlobalChange"",",0
"  ""code floating symbol in the style of crisp neo-pop illustrations, pastel colors, poster art, cosmic imagery."",",0
"  ""euro 2020"",",0
"  ""The letter \""C\"" depicted as a futuristic sleek structure, in a futuristic skyline, with rich and bold colours"",",0
"  ""The year \""2023\"" superimposed in front of the Supreme Court of Canada \nDESTROYED"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""Create a visually captivating cover page featuring a modern red and gray color scheme. interns and students, career growth"",",0
"  ""vision of natural city"",",0
"  ""Visualize a sprawling eco-industrial park with futuristic factories, surrounded by green belts. The factories have vertical gardens growing on their exterior walls. In the foreground, workers relax in a park setting, with wind turbines and solar panels in the background, signifying renewable energy sources."",",0
"  ""starting a business. Simple flat gradient illustration. jade"",",1
"  ""Sustainable world, hyperrealistic, 4k"",",0
"  ""movie production logo design, logo text as \"" Joy films \"", 3d logo expressing happiness and joy, octane rendering, cinema 4d render, photorealism, hyper-realistic, colorful, vibrance, beautiful lettering art"",",0
"  ""businesses operate and innovate across multiple departments, including marketing, finance, supply chain, and human resources. landscape, illustration, revolution. transformative impact of AI across various business sectors"",",0
"  ""simple, minimalistic picture of a green sustainable planet that is being sprayed by an aerosol can"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""Blockchain technology, SKIBIDI MEM slogan in one line, Technology, Networks, Modern Technology, Science, Imagination, High Definition 8"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""Graph for Output (Real GDP)\n\nOn the horizontal axis, label it as \""Real GDP.\""\n\nOn the vertical axis, label it as \""Price Level\"" or \""P.\""\n\nDraw an AD-AS graph.\n\nPlot the AD (Aggregate Demand) curve. Assume that it shifts rightward from 2019 to 2020 and then shifts leftward from 2020 to 2021, indicating changes in aggregate demand.\n\nPlot the AS (Aggregate Supply) curve. If the economy is facing supply shocks like the COVID-19 pandemic, AS may shift to the left in 2020 and then adjust back to the right in 2021.\nKeynesian economics"",",0
"  ""Neon graphic symbol, 2024 geometric design, plain background, the logo of the company that installs heat pumps clear straight lines"",",0
"  ""growth of income, bussiness, curve, internet marketing, website"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""make an app that focuses on the future of sustainaibility"",",0
"  ""Generate a success logo 8K"",",0
"  ""Disney pixar film poster, movie tittle fara, happy young woman, wearing hijab, wearing glasses, birthday, office, 3d"",",0
"  ""poster for channel telegrams on the topic of YouTube Create modernity video editing 3d ux/ui background blue black"",",0
"  ""a logo, fitness health and nutrition facts, future art"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""A vector style graph concept in 3d, light colours, light orange colour, soft, pastel, bar charts, pie charts, visualization, line graph, white, isometric, data, sharp, pale, light"",",0
"  ""Bahrain 2024 food festival logo arabian tent Themed logo"",",0
"  ""People at technology festival. outdoor touch-screens, cute small robots and drones, 3d printers, wereables devices. Fun mood, Green, blue, yellow, fucsia tones, fashion, minimal and vibrant. fashion style hiper-realistic, high-detailed composition. 35mm. award winning photography."",",0
"  ""landscape with green landscape, blue sky, some wind turbine (with realistic three rotor blades) and train, solar panels, realistic photostyle"",",0
"  ""UAP, ((collage of letters)), future|Nostalgic Branding, [cartoon]_smoke, Knolling layout, Logo concept sheet, time travel, multiple looks, letter T and B, \u201cTrayBien\u201d lettering, script, San serif, retro sticker, vintage \ud83d\udef8|racing aesthetic, breeze, three dimensional expression of 2D classic layouts, modern graffiti calligraphic modern (San-serif), print and scripts"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""hand in hand around the Earth globe"",",0
"  ""Data analytics and infrastructure with graphs and mountains in london, minimalist illustration"",",0
"  ""landscape with green landscape, blue sky, some wind turbine (with realistic three rotor blades) and train, solar panels, illustration style"",",0
"  ""businesses operate and innovate across multiple departments, including marketing, finance, supply chain, and human resources. landscape, illustration"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""digital transformation, digital business, marketing, app devolepment, webdesign, digital services,"",",0
"  ""illustration for a digital marketing agency website, green color palette"",",0
"  ""The logo features two open hands of cubic art, supporting the Earth. The left half of the Earth is cracked, symbolising the challenges facing the world, while the right half shows a raft sailing towards a better future. At the centre of the Earth, in a watermark, is a smiling face that expresses wonder, awakening and hope."",",0
"  ""landscape with green landscape, blue sky, some wind turbine (with realistic three rotor blades) and train, solar panels, realistic photostyle"",",0
"  ""((collage of letters)), future|Nostalgic Branding, [cartoon]_smoke, Knolling layout, Logo concept sheet, time travel, multiple looks, letter T and B, \u201cTrayBien\u201d lettering, script, San serif, retro sticker, vintage \ud83d\udef8 racing aesthetic, breeze, three dimensional expression of 2D classic layouts, modern graffiti calligraphic modern (San-serif), print and scripts"",",0
"  ""Real World Meets Blockchain Use Cases of Dual Provenance in Modern Industries"",",0
"  ""Old movie poster of a robot with a smiling CIA analyst man having a conversation, in the city of Lyon in France. The robot has kind of a human face and there is a red star on the robot - photographic style - realistic image"",",0
"  ""Self-driving train of the future, Silver car body, Electronic train, high quality"",",0
"  ""square root symbol suspended over real numbers trying to catch one of the numbers, on black background with bright colors."",",0
"  ""businessmen on a meeting with market chart at the background and a globe"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""scarcity society balancing a scale with all kind of different things, make it colourful and balancing. Make the background against a city with a globe on top and food in the scales."",",0
"  ""Business in siocial media, lower ux/ui, blue, black"",",0
"  ""Data analytics and artificial intelligence with graphs and charts, space theme with neon multicolour, abstract illustration"",",0
"  ""Show a panoramic view of a post-disaster San Francisco, with drones surveying the damage and holographic blueprints illustrating plans for resilient, futuristic buildings."",",0
"  ""equal society with varied platforms and holding hands connected through earth as a globe"",",0
"  ""Logo two open hands of cubic art, supporting the Earth with children. The left half of the Earth is cracked, the right half pretty with a sailing raft. In the middle of the Earth is a smiling face."",",0
"  ""Autonomous Grocery delivery vehicle , has milk, bread, soft drinks, vegetables. Color is blue and green gradients"",",0
"  ""ultra realistic \u0432 \u0432\u0437photo of a very high tech 3d software code lit with golden hour light"",",0
"  ""a business man (defocus) hold with the right hand the blue globe, realistic, 4k, blue line effects, colorful, background defocus"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""I need an image representing a futuristic business person growing into leadership, and then their leadership influencing a technical and modern business. A circle, with an inner circle representing leadership, and an outer circle representing a modern thriving technology business."",",0
"  ""gigantic damm, very high very big bevor a gignatic channel on the  left side a gigantic futuristic city with flying cars"",",0
"  ""image of a broken financial system symbolized by a cracked globe or a fragmented puzzle with a bond market chart in the background. Over this backdrop, you could overlay a rising Bitcoin price chart or a Bitcoin logo ascending towards the spotlight, signifying Bitcoin's ascent during times of economic turmoil. Additionally, you could incorporate elements that evoke the idea of \""Digital GOLD,\"" such as Bitcoin represented as a gold bar or a digital Bitcoin with a golden hue, suggesting its potential as a store of value akin to traditional gold."",",0
"  ""Create an eye-catching thumbnail that reflects the humor and quirkiness of today's top 10 news stories. Incorporate fun and vibrant visuals that entice viewers to click and discover the laughter waiting for them in this video.\"""",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""A close-up shot of a member presenting their research on a particular BRICS country, with visuals and graphics that help augment their comprehensive analysis."",",0
"  ""Logo for a texto storing creator"",",0
"  ""very high detailed, ultra realistic, 3d illustration, Woman with connected world concept. Young girl in vr glasses near satellite and rocket. Modern city, infrastructure and architecture. Wifi and internet, metaverse. Cartoon flat vector illustration"",",0
"  ""number 5000, perspective, reflection, green background, bight spark, close up, photo-realistic, 8K, high-definition"",",0
"  ""we are moving from equality to equity in this new society."",",0
"  ""landscape with green landscape, blue sky, some wind turbine (with realistic three rotor blades) and train, solar panels, illustration style"",",0
"  ""Design a visually captivating cover page with red and gray color scheme. Illustrate interns and students standing at the start line on a car race track, symbolizing the beginning of their journey towards career growth."",",0
"  ""world wide back ground"",",0
"  ""Genera una portada para una agenda empresarial 2024 con el fondo rojo candy y que el tema sea sobre inteligencia artificial"",",0
"  ""A snapshot of life on earth in the year 2100"",",0
"  ""Flat vector design, minimal, simple bold logo in blue, black, white colors, cybernetic wave, text Kallii"",",0
"  ""The letter \""C\"" depicted as a futuristic sleek structure, in a futuristic skyline, with rich and bold colours"",",0
"  ""\""A design that represents a silent mobile phone with a world map on it, next to a microphone, a football, and a television. In the background, there are collapsed and burning buildings due to the Israeli aerial bombardment of Gaza, with missiles scattered on the ground.\"""",",0
"  ""Please design a giant holding a world of AI in his hands. Make it lively"",",0
"  ""Visualize a sprawling eco-industrial park with futuristic factories, surrounded by green belts. The factories have vertical gardens growing on their exterior walls. In the foreground, workers relax in a park setting, with wind turbines and solar panels in the background, signifying renewable energy sources."",",0
"  ""people holding the globe in their hands in the retro computer/laptop style."",",0
"  ""a simple graphic representing cellular agriculture companies, no text"",",0
"  ""High resolution icon of a extremely simple 2D, elegant, clean and modern geometric logo for consulting company \""BackLogical\"" in the area of software development process enhancement conveying terms \""logic\"", \""software\"", \""development\"" - one logo per page, on white background"",",0
"  ""BANNER OF A CRYPTO CURRENCY PROJECT IN 2050 CITY"",",0
"  ""a female hand holding a cellphone with the text coming up 2024 very colorful with an eye in the background"",",0
"  ""A network of scientific icons that represents a partner ecosystem for use as a slide background. Modern. Brand colours are #024da1 and #37b884. blues and greens. ultrahd, Kodak colour quality, 8K."",",0
"  ""a business man (defocus) hold with the right hand the blue and extreme shiny globe, realistic, 4k, blue line effects, colorful, background defocus"",",0
"  ""illustration for a seo agency website, green color palette"",",0
"  ""simple, minimalistic picture of a green sustainable planet that is being sprayed by an aerosol can"",",0
"  ""2010s laid-back Soul music, minimal"",",0
"  ""an illustration of workets, tertiary professions, human ressources happy, team building, dark purple style, minimalist"",",0
"  ""Design an eye-catching cover image for a blog titled 'Unleash the Power Within How AI is Revolutionizing Every Part of Business.' The image should convey the idea of artificial intelligence (AI) as a catalyst for transformative change across different business departments, such as marketing, finance, supply chain, and HR. Use a blend of technology symbols, business elements, and a futuristic touch to symbolize innovation and progress. Business people. Design an image for the blog cover that does not feature robots or humanoid AI figures. Instead, emphasize abstract or non-human elements to represent AI's influence on business advancement and change."",",0
"  ""insurance policy,  characters of people holding insurance icons, there are ship, building, oil and gas, cargo, car, plane, school, map, under the officer, by Nam June Paik, Color Grading, futuristic, cyber punk color, modern art, digital art, technicolor, electric color, neon, blue""",0
